JDTDB,CalendarDate(TDB),X,Y,Z
2425796.500000000, A.D. 1929-Jul-04 00:00:00.0000, -1.341149713678860E+01,  3.610201573554428E+01,  1.530524214270206E+01
2425896.500000000, A.D. 1929-Oct-12 00:00:00.0000, -1.361986009781099E+01,  3.594527399544680E+01,  1.531898917140243E+01
2425996.500000000, A.D. 1930-Jan-20 00:00:00.0000, -1.382770135752924E+01,  3.578693848608360E+01,  1.533209978380436E+01
2426096.500000000, A.D. 1930-Apr-30 00:00:00.0000, -1.403501206945624E+01,  3.562698214511281E+01,  1.534450379568044E+01
2426196.500000000, A.D. 1930-Aug-08 00:00:00.0000, -1.424170464913503E+01,  3.546545454175997E+01,  1.535620313298386E+01
2426296.500000000, A.D. 1930-Nov-16 00:00:00.0000, -1.444780072806620E+01,  3.530233985702583E+01,  1.536725960597135E+01
2426396.500000000, A.D. 1931-Feb-24 00:00:00.0000, -1.465329019865253E+01,  3.513759939987396E+01,  1.537758776429813E+01
2426496.500000000, A.D. 1931-Jun-04 00:00:00.0000, -1.485807388785579E+01,  3.497130194429998E+01,  1.538721288870726E+01
2426596.500000000, A.D. 1931-Sep-12 00:00:00.0000, -1.506219235479568E+01,  3.480342131082993E+01,  1.539618572251606E+01
2426696.500000000, A.D. 1931-Dec-21 00:00:00.0000, -1.526561800175921E+01,  3.463395023506116E+01,  1.540442607758062E+01
2426796.500000000, A.D. 1932-Mar-30 00:00:00.0000, -1.546828836243790E+01,  3.446294400211154E+01,  1.541197004036360E+01
2426896.500000000, A.D. 1932-Jul-08 00:00:00.0000, -1.567021941810974E+01,  3.429036856011972E+01,  1.541885370114710E+01
2426996.500000000, A.D. 1932-Oct-16 00:00:00.0000, -1.587139731235664E+01,  3.411624908728479E+01,  1.542500791169756E+01
2427096.500000000, A.D. 1933-Jan-24 00:00:00.0000, -1.607176631076650E+01,  3.394062124787621E+01,  1.543047369940114E+01
2427196.500000000, A.D. 1933-May-04 00:00:00.0000, -1.627135511371960E+01,  3.376345731653258E+01,  1.543527893613403E+01
2427296.500000000, A.D. 1933-Aug-12 00:00:00.0000, -1.647013294493069E+01,  3.358477768833452E+01,  1.543935049009863E+01
2427396.500000000, A.D. 1933-Nov-20 00:00:00.0000, -1.666805650544124E+01,  3.340464128036213E+01,  1.544275292060864E+01
2427496.500000000, A.D. 1934-Feb-28 00:00:00.0000, -1.686518336697774E+01,  3.322299288342305E+01,  1.544548930841691E+01
2427596.500000000, A.D. 1934-Jun-08 00:00:00.0000, -1.706144841806004E+01,  3.303986769851546E+01,  1.544749333603491E+01
2427696.500000000, A.D. 1934-Sep-16 00:00:00.0000, -1.725683948962934E+01,  3.285531899007541E+01,  1.544884034622428E+01
2427796.500000000, A.D. 1934-Dec-25 00:00:00.0000, -1.745140313961955E+01,  3.266929140495536E+01,  1.544951717077286E+01
2427896.500000000, A.D. 1935-Apr-04 00:00:00.0000, -1.764509292539381E+01,  3.248182746414103E+01,  1.544946655368120E+01
2427996.500000000, A.D. 1935-Jul-13 00:00:00.0000, -1.783788382468686E+01,  3.229295435309508E+01,  1.544876104780186E+01
2428096.500000000, A.D. 1935-Oct-21 00:00:00.0000, -1.802983345749217E+01,  3.210264514572809E+01,  1.544738546750562E+01
2428196.500000000, A.D. 1936-Jan-29 00:00:00.0000, -1.822090179202936E+01,  3.191092466009916E+01,  1.544528161857510E+01
2428296.500000000, A.D. 1936-May-08 00:00:00.0000, -1.841106783598642E+01,  3.171781743340967E+01,  1.544252808597266E+01
2428396.500000000, A.D. 1936-Aug-16 00:00:00.0000, -1.860039054336870E+01,  3.152328312269352E+01,  1.543908912470582E+01
2428496.500000000, A.D. 1936-Nov-24 00:00:00.0000, -1.878881391382447E+01,  3.132737021139383E+01,  1.543492544850297E+01
2428596.500000000, A.D. 1937-Mar-04 00:00:00.0000, -1.897636091339615E+01,  3.113007548589996E+01,  1.543010943805246E+01
2428696.500000000, A.D. 1937-Jun-12 00:00:00.0000, -1.916305229723655E+01,  3.093135180107967E+01,  1.542458616220102E+01
2428796.500000000, A.D. 1937-Sep-20 00:00:00.0000, -1.934884701076651E+01,  3.073126512627596E+01,  1.541833720120564E+01
2428896.500000000, A.D. 1937-Dec-29 00:00:00.0000, -1.953377314727991E+01,  3.052978442176868E+01,  1.541142305141919E+01
2428996.500000000, A.D. 1938-Apr-08 00:00:00.0000, -1.971785404159339E+01,  3.032687092499485E+01,  1.540377967658637E+01
2429096.500000000, A.D. 1938-Jul-17 00:00:00.0000, -1.990103110155690E+01,  3.012256606043422E+01,  1.539539087740015E+01
2429196.500000000, A.D. 1938-Oct-25 00:00:00.0000, -2.008333401087931E+01,  2.991685357677220E+01,  1.538632190548025E+01
2429296.500000000, A.D. 1939-Feb-02 00:00:00.0000, -2.026479505574408E+01,  2.970967670837424E+01,  1.537648937160449E+01
2429396.500000000, A.D. 1939-May-13 00:00:00.0000, -2.044532705946632E+01,  2.950107691754676E+01,  1.536589056599978E+01
2429496.500000000, A.D. 1939-Aug-21 00:00:00.0000, -2.062497480820247E+01,  2.929102366182748E+01,  1.535458118719688E+01
2429596.500000000, A.D. 1939-Nov-29 00:00:00.0000, -2.080373558378414E+01,  2.907947297727075E+01,  1.534247182511633E+01
2429696.500000000, A.D. 1940-Mar-08 00:00:00.0000, -2.098154531775820E+01,  2.886646306659086E+01,  1.532957475418723E+01
2429796.500000000, A.D. 1940-Jun-16 00:00:00.0000, -2.115841817344998E+01,  2.865193559461166E+01,  1.531592472164869E+01
2429896.500000000, A.D. 1940-Sep-24 00:00:00.0000, -2.133433674340586E+01,  2.843588684704929E+01,  1.530144310768158E+01
2429996.500000000, A.D. 1941-Jan-02 00:00:00.0000, -2.150924040271078E+01,  2.821833782855783E+01,  1.528614911402924E+01
2430096.500000000, A.D. 1941-Apr-12 00:00:00.0000, -2.168313687284555E+01,  2.799923939462015E+01,  1.527007149070232E+01
2430196.500000000, A.D. 1941-Jul-21 00:00:00.0000, -2.185599210434708E+01,  2.777858702909601E+01,  1.525312693113536E+01
2430296.500000000, A.D. 1941-Oct-29 00:00:00.0000, -2.202773137046405E+01,  2.755642736855847E+01,  1.523535921044561E+01
2430396.500000000, A.D. 1942-Feb-06 00:00:00.0000, -2.219839447244395E+01,  2.733270252864780E+01,  1.521678247245540E+01
2430496.500000000, A.D. 1942-May-17 00:00:00.0000, -2.236790425859125E+01,  2.710741703454611E+01,  1.519731401262891E+01
2430596.500000000, A.D. 1942-Aug-25 00:00:00.0000, -2.253620644936632E+01,  2.688063290186367E+01,  1.517701914799829E+01
2430696.500000000, A.D. 1942-Dec-03 00:00:00.0000, -2.270333230251862E+01,  2.665229081127839E+01,  1.515589642184304E+01
2430796.500000000, A.D. 1943-Mar-13 00:00:00.0000, -2.286921533837293E+01,  2.642242276053979E+01,  1.513387741296151E+01
2430896.500000000, A.D. 1943-Jun-21 00:00:00.0000, -2.303380009243100E+01,  2.619106359207771E+01,  1.511102690189507E+01
2430996.500000000, A.D. 1943-Sep-29 00:00:00.0000, -2.319711324943645E+01,  2.595818878085562E+01,  1.508734386075348E+01
2431096.500000000, A.D. 1944-Jan-07 00:00:00.0000, -2.335910608744021E+01,  2.572382690791544E+01,  1.506276313438285E+01
2431196.500000000, A.D. 1944-Apr-16 00:00:00.0000, -2.351971983054434E+01,  2.548801109430261E+01,  1.503735757381334E+01
2431296.500000000, A.D. 1944-Jul-25 00:00:00.0000, -2.367899252126358E+01,  2.525071505305894E+01,  1.501111133421116E+01
2431396.500000000, A.D. 1944-Nov-02 00:00:00.0000, -2.383685242782987E+01,  2.501198946930913E+01,  1.498397454593205E+01
2431496.500000000, A.D. 1945-Feb-10 00:00:00.0000, -2.399328971717313E+01,  2.477186238011391E+01,  1.495602667251974E+01
2431596.500000000, A.D. 1945-May-21 00:00:00.0000, -2.414831751757910E+01,  2.453029009730485E+01,  1.492722766297698E+01
2431696.500000000, A.D. 1945-Aug-29 00:00:00.0000, -2.430186795272883E+01,  2.428735576436522E+01,  1.489755245282701E+01
2431796.500000000, A.D. 1945-Dec-07 00:00:00.0000, -2.445395014735431E+01,  2.404306270277531E+01,  1.486707362129586E+01
2431896.500000000, A.D. 1946-Mar-17 00:00:00.0000, -2.460457644689586E+01,  2.379738446777572E+01,  1.483574395935822E+01
2431996.500000000, A.D. 1946-Jun-25 00:00:00.0000, -2.475367957930778E+01,  2.355038671697430E+01,  1.480354299366638E+01
2432096.500000000, A.D. 1946-Oct-03 00:00:00.0000, -2.490126368598698E+01,  2.330208723033563E+01,  1.477055027380003E+01
2432196.500000000, A.D. 1947-Jan-11 00:00:00.0000, -2.504736973587148E+01,  2.305245824815121E+01,  1.473670569516445E+01
2432296.500000000, A.D. 1947-Apr-21 00:00:00.0000, -2.519190993698053E+01,  2.280155840009098E+01,  1.470199776691758E+01
2432396.500000000, A.D. 1947-Jul-30 00:00:00.0000, -2.533491405203828E+01,  2.254940154569800E+01,  1.466650438570377E+01
2432496.500000000, A.D. 1947-Nov-07 00:00:00.0000, -2.547640156400458E+01,  2.229596239203601E+01,  1.463015316956765E+01
2432596.500000000, A.D. 1948-Feb-15 00:00:00.0000, -2.561631169722067E+01,  2.204131114049513E+01,  1.459295334415241E+01
2432696.500000000, A.D. 1948-May-25 00:00:00.0000, -2.575467297667579E+01,  2.178542088947903E+01,  1.455496002727335E+01
2432796.500000000, A.D. 1948-Sep-02 00:00:00.0000, -2.589148728773201E+01,  2.152830174086626E+01,  1.451610656082701E+01
2432896.500000000, A.D. 1948-Dec-11 00:00:00.0000, -2.602671949150748E+01,  2.127000605307926E+01,  1.447641002041103E+01
2432996.500000000, A.D. 1949-Mar-21 00:00:00.0000, -2.616039665015585E+01,  2.101050019066669E+01,  1.443591460019424E+01
2433096.500000000, A.D. 1949-Jun-29 00:00:00.0000, -2.629252174196946E+01,  2.074978632521525E+01,  1.439454402929253E+01
2433196.500000000, A.D. 1949-Oct-07 00:00:00.0000, -2.642304014984411E+01,  2.048792022012858E+01,  1.435233059006304E+01
2433296.500000000, A.D. 1950-Jan-15 00:00:00.0000, -2.655201704864374E+01,  2.022486121004289E+01,  1.430930715330920E+01
2433396.500000000, A.D. 1950-Apr-25 00:00:00.0000, -2.667942154737162E+01,  1.996059403433222E+01,  1.426538380096531E+01
2433496.500000000, A.D. 1950-Aug-03 00:00:00.0000, -2.680520639036601E+01,  1.969518471472019E+01,  1.422061297817286E+01
2433596.500000000, A.D. 1950-Nov-11 00:00:00.0000, -2.692943459480308E+01,  1.942857069103488E+01,  1.417500536180791E+01
2433696.500000000, A.D. 1951-Feb-19 00:00:00.0000, -2.705206762886077E+01,  1.916075786444705E+01,  1.412847864511323E+01
2433796.500000000, A.D. 1951-May-30 00:00:00.0000, -2.717306211647145E+01,  1.889177316854776E+01,  1.408108192710322E+01
2433896.500000000, A.D. 1951-Sep-07 00:00:00.0000, -2.729245060204827E+01,  1.862157095546132E+01,  1.403281861959368E+01
2433996.500000000, A.D. 1951-Dec-16 00:00:00.0000, -2.741020544273525E+01,  1.835016094378326E+01,  1.398361031593505E+01
2434096.500000000, A.D. 1952-Mar-25 00:00:00.0000, -2.752626470551878E+01,  1.807755576900230E+01,  1.393351006006070E+01
2434196.500000000, A.D. 1952-Jul-03 00:00:00.0000, -2.764066222963971E+01,  1.780371284014053E+01,  1.388250909878177E+01
2434296.500000000, A.D. 1952-Oct-11 00:00:00.0000, -2.775333248668858E+01,  1.752865356863377E+01,  1.383053671401721E+01
2434396.500000000, A.D. 1953-Jan-19 00:00:00.0000, -2.786424201784807E+01,  1.725240264537730E+01,  1.377766182739892E+01
2434496.500000000, A.D. 1953-Apr-29 00:00:00.0000, -2.797340503188021E+01,  1.697489311074304E+01,  1.372384874791298E+01
2434596.500000000, A.D. 1953-Aug-07 00:00:00.0000, -2.808073122180404E+01,  1.669618667751916E+01,  1.366905135627688E+01
2434696.500000000, A.D. 1953-Nov-15 00:00:00.0000, -2.818620743576616E+01,  1.641629478707806E+01,  1.361334009756981E+01
2434796.500000000, A.D. 1954-Feb-23 00:00:00.0000, -2.828983323808917E+01,  1.613517228949499E+01,  1.355667250394237E+01
2434896.500000000, A.D. 1954-Jun-03 00:00:00.0000, -2.839152448159698E+01,  1.585287847587036E+01,  1.349901203912410E+01
2434996.500000000, A.D. 1954-Sep-11 00:00:00.0000, -2.849125065585081E+01,  1.556943455340623E+01,  1.344043638699980E+01
2435096.500000000, A.D. 1954-Dec-20 00:00:00.0000, -2.858903916701063E+01,  1.528481578613560E+01,  1.338089865182412E+01
2435196.500000000, A.D. 1955-Mar-30 00:00:00.0000, -2.868478913837091E+01,  1.499907205596712E+01,  1.332036848518438E+01
2435296.500000000, A.D. 1955-Jul-08 00:00:00.0000, -2.877848726156682E+01,  1.471223448543715E+01,  1.325893059498219E+01
2435396.500000000, A.D. 1955-Oct-16 00:00:00.0000, -2.887014772982106E+01,  1.442428019017450E+01,  1.319652445589433E+01
2435496.500000000, A.D. 1956-Jan-24 00:00:00.0000, -2.895968386071382E+01,  1.413528779416784E+01,  1.313314599206537E+01
2435596.500000000, A.D. 1956-May-03 00:00:00.0000, -2.904710221034660E+01,  1.384525189053161E+01,  1.306886287600042E+01
2435696.500000000, A.D. 1956-Aug-11 00:00:00.0000, -2.913238727945923E+01,  1.355418210002063E+01,  1.300361609941730E+01
2435796.500000000, A.D. 1956-Nov-19 00:00:00.0000, -2.921548507637274E+01,  1.326215767389665E+01,  1.293741765541589E+01
2435896.500000000, A.D. 1957-Feb-27 00:00:00.0000, -2.929640141869445E+01,  1.296916284124640E+01,  1.287032500453186E+01
2435996.500000000, A.D. 1957-Jun-07 00:00:00.0000, -2.937512849562114E+01,  1.267521377963065E+01,  1.280227368563382E+01
2436096.500000000, A.D. 1957-Sep-15 00:00:00.0000, -2.945159363160599E+01,  1.238038896191134E+01,  1.273328918319168E+01
2436196.500000000, A.D. 1957-Dec-24 00:00:00.0000, -2.952583979811314E+01,  1.208468557925697E+01,  1.266342871175575E+01
2436296.500000000, A.D. 1958-Apr-03 00:00:00.0000, -2.959784736329308E+01,  1.178810036164160E+01,  1.259261122810434E+01
2436396.500000000, A.D. 1958-Jul-12 00:00:00.0000, -2.966754311163281E+01,  1.149072965169359E+01,  1.252088568582608E+01
2436496.500000000, A.D. 1958-Oct-20 00:00:00.0000, -2.973498808878816E+01,  1.119255250331560E+01,  1.244829195302741E+01
2436596.500000000, A.D. 1959-Jan-28 00:00:00.0000, -2.980015225205656E+01,  1.089359023325482E+01,  1.237475447250184E+01
2436696.500000000, A.D. 1959-May-08 00:00:00.0000, -2.986298898950214E+01,  1.059391112889206E+01,  1.230032584080501E+01
2436796.500000000, A.D. 1959-Aug-16 00:00:00.0000, -2.992353347176077E+01,  1.029349816936687E+01,  1.222503447938821E+01
2436896.500000000, A.D. 1959-Nov-24 00:00:00.0000, -2.998177860548228E+01,  9.992392073946020E+00,  1.214881319671937E+01
2436996.500000000, A.D. 1960-Mar-03 00:00:00.0000, -3.003767795378415E+01,  9.690635820547651E+00,  1.207171577985461E+01
2437096.500000000, A.D. 1960-Jun-11 00:00:00.0000, -3.009127827899737E+01,  9.388215514664562E+00,  1.199375982385216E+01
2437196.500000000, A.D. 1960-Sep-19 00:00:00.0000, -3.014255203387134E+01,  9.085167645387738E+00,  1.191487684600151E+01
2437296.500000000, A.D. 1960-Dec-28 00:00:00.0000, -3.019147694215237E+01,  8.781547571215903E+00,  1.183513838765866E+01
2437396.500000000, A.D. 1961-Apr-07 00:00:00.0000, -3.023810893059646E+01,  8.477304257155447E+00,  1.175453138540391E+01
2437496.500000000, A.D. 1961-Jul-16 00:00:00.0000, -3.028238731027966E+01,  8.172496581008227E+00,  1.167300083479609E+01
2437596.500000000, A.D. 1961-Oct-24 00:00:00.0000, -3.032432182138560E+01,  7.867163368449709E+00,  1.159062197541421E+01
2437696.500000000, A.D. 1962-Feb-01 00:00:00.0000, -3.036395303443832E+01,  7.561252329605026E+00,  1.150736459456456E+01
2437796.500000000, A.D. 1962-May-12 00:00:00.0000, -3.040123023690521E+01,  7.254816593354700E+00,  1.142317979546177E+01
2437896.500000000, A.D. 1962-Aug-20 00:00:00.0000, -3.043614087636679E+01,  6.947876070242623E+00,  1.133814039625685E+01
2437996.500000000, A.D. 1962-Nov-28 00:00:00.0000, -3.046873890562058E+01,  6.640398192224672E+00,  1.125221063874361E+01
2438096.500000000, A.D. 1963-Mar-08 00:00:00.0000, -3.049895934569107E+01,  6.332411433393509E+00,  1.116533949693270E+01
2438196.500000000, A.D. 1963-Jun-16 00:00:00.0000, -3.052678539937677E+01,  6.023938432773792E+00,  1.107760587235209E+01
2438296.500000000, A.D. 1963-Sep-24 00:00:00.0000, -3.055225768251167E+01,  5.714938419197019E+00,  1.098895560596185E+01
2438396.500000000, A.D. 1964-Jan-02 00:00:00.0000, -3.057529712787096E+01,  5.405465741595889E+00,  1.089935994670460E+01
2438496.500000000, A.D. 1964-Apr-11 00:00:00.0000, -3.059590960502509E+01,  5.095510097637693E+00,  1.080888593857061E+01
2438596.500000000, A.D. 1964-Jul-20 00:00:00.0000, -3.061408465975175E+01,  4.785046977212030E+00,  1.071747134270327E+01
2438696.500000000, A.D. 1964-Oct-28 00:00:00.0000, -3.062975922158617E+01,  4.474148796749128E+00,  1.062511001197444E+01
2438796.500000000, A.D. 1965-Feb-05 00:00:00.0000, -3.064293062566626E+01,  4.162789973116840E+00,  1.053185932073263E+01
2438896.500000000, A.D. 1965-May-16 00:00:00.0000, -3.065358401796057E+01,  3.850966552167636E+00,  1.043765517968944E+01
2438996.500000000, A.D. 1965-Aug-24 00:00:00.0000, -3.066163410897823E+01,  3.538748105803217E+00,  1.034250380435476E+01
2439096.500000000, A.D. 1965-Dec-02 00:00:00.0000, -3.066709551525667E+01,  3.226136606851871E+00,  1.024647066916341E+01
2439196.500000000, A.D. 1966-Mar-12 00:00:00.0000, -3.066995429505822E+01,  2.913115965366692E+00,  1.014947655421381E+01
2439296.500000000, A.D. 1966-Jun-20 00:00:00.0000, -3.067010609633631E+01,  2.599776342162365E+00,  1.005155138186189E+01
2439396.500000000, A.D. 1966-Sep-28 00:00:00.0000, -3.066758915235826E+01,  2.286114779734837E+00,  9.952752358049551E+00
2439496.500000000, A.D. 1967-Jan-06 00:00:00.0000, -3.066236914487727E+01,  1.972141759964456E+00,  9.853003236326428E+00
2439596.500000000, A.D. 1967-Apr-16 00:00:00.0000, -3.065437449733843E+01,  1.657941032476409E+00,  9.752348083160275E+00
2439696.500000000, A.D. 1967-Jul-25 00:00:00.0000, -3.064362047552491E+01,  1.343503113703998E+00,  9.650830308119190E+00
2439796.500000000, A.D. 1967-Nov-02 00:00:00.0000, -3.063008762035817E+01,  1.028877330349584E+00,  9.548387480299425E+00
2439896.500000000, A.D. 1968-Feb-10 00:00:00.0000, -3.061371646370655E+01,  7.141240389099294E-01,  9.445067437948223E+00
2439996.500000000, A.D. 1968-May-20 00:00:00.0000, -3.059452842292865E+01,  3.992435680703253E-01,  9.340906848218514E+00
2440096.500000000, A.D. 1968-Aug-28 00:00:00.0000, -3.057249447426248E+01,  8.428383451164881E-02,  9.235841200593393E+00
2440196.500000000, A.D. 1968-Dec-06 00:00:00.0000, -3.054756506997946E+01, -2.306733988813221E-01,  9.129941018945447E+00
2440296.500000000, A.D. 1969-Mar-16 00:00:00.0000, -3.051979251574302E+01, -5.456517830246238E-01,  9.023220323204118E+00
2440396.500000000, A.D. 1969-Jun-24 00:00:00.0000, -3.048911103528501E+01, -8.605877112832429E-01,  8.915621824313419E+00
2440496.500000000, A.D. 1969-Oct-02 00:00:00.0000, -3.045550785812882E+01, -1.175397332769156E+00,  8.807230696851009E+00
2440596.500000000, A.D. 1970-Jan-10 00:00:00.0000, -3.041902904034403E+01, -1.490110757289041E+00,  8.698042329348613E+00
2440696.500000000, A.D. 1970-Apr-20 00:00:00.0000, -3.037962307048439E+01, -1.804653055664446E+00,  8.588010316689596E+00
2440796.500000000, A.D. 1970-Jul-29 00:00:00.0000, -3.033726942490219E+01, -2.118965937808120E+00,  8.477217835924971E+00
2440896.500000000, A.D. 1970-Nov-06 00:00:00.0000, -3.029202348224796E+01, -2.433048607920572E+00,  8.365659367418774E+00
2440996.500000000, A.D. 1971-Feb-14 00:00:00.0000, -3.024384530936827E+01, -2.746844131799479E+00,  8.253288040213288E+00
2441096.500000000, A.D. 1971-May-25 00:00:00.0000, -3.019271267239937E+01, -3.060294526667399E+00,  8.140194217081730E+00
2441196.500000000, A.D. 1971-Sep-02 00:00:00.0000, -3.013869104205816E+01, -3.373405238193096E+00,  8.026355605316885E+00
2441296.500000000, A.D. 1971-Dec-11 00:00:00.0000, -3.008172726978922E+01, -3.686100556476980E+00,  7.911742192560025E+00
2441396.500000000, A.D. 1972-Mar-20 00:00:00.0000, -3.002184364459898E+01, -3.998347025702635E+00,  7.796440080889102E+00
2441496.500000000, A.D. 1972-Jun-28 00:00:00.0000, -2.995906863345544E+01, -4.310158118190198E+00,  7.680407559510484E+00
2441596.500000000, A.D. 1972-Oct-06 00:00:00.0000, -2.989336563178944E+01, -4.621433953184106E+00,  7.563638595445083E+00
2441696.500000000, A.D. 1973-Jan-14 00:00:00.0000, -2.982476928524041E+01, -4.932172385596159E+00,  7.446206639059239E+00
2441796.500000000, A.D. 1973-Apr-24 00:00:00.0000, -2.975330631420965E+01, -5.242374793298509E+00,  7.328062649489437E+00
2441896.500000000, A.D. 1973-Aug-02 00:00:00.0000, -2.967893322729208E+01, -5.551961792334621E+00,  7.209205357535719E+00
2441996.500000000, A.D. 1973-Nov-10 00:00:00.0000, -2.960168942945625E+01, -5.860918917965061E+00,  7.089712157484196E+00
2442096.500000000, A.D. 1974-Feb-18 00:00:00.0000, -2.952161778221735E+01, -6.169266640710749E+00,  6.969514880351122E+00
2442196.500000000, A.D. 1974-May-29 00:00:00.0000, -2.943864406642098E+01, -6.476929114154038E+00,  6.848624413198739E+00
2442296.500000000, A.D. 1974-Sep-06 00:00:00.0000, -2.935282900085659E+01, -6.783900462389244E+00,  6.727111814043181E+00
2442396.500000000, A.D. 1974-Dec-15 00:00:00.0000, -2.926418682138024E+01, -7.090195921756872E+00,  6.604900088083140E+00
2442496.500000000, A.D. 1975-Mar-25 00:00:00.0000, -2.917266525691874E+01, -7.395741625154662E+00,  6.482016175989638E+00
2442596.500000000, A.D. 1975-Jul-03 00:00:00.0000, -2.907830157225702E+01, -7.700562497145093E+00,  6.358509761688467E+00
2442696.500000000, A.D. 1975-Oct-11 00:00:00.0000, -2.898109671530887E+01, -8.004634998157330E+00,  6.234314201633480E+00
2442796.500000000, A.D. 1976-Jan-19 00:00:00.0000, -2.888100886684080E+01, -8.307909851969228E+00,  6.109460989137966E+00
2442896.500000000, A.D. 1976-Apr-28 00:00:00.0000, -2.877806019227580E+01, -8.610407710740985E+00,  5.983991894157128E+00
2442996.500000000, A.D. 1976-Aug-06 00:00:00.0000, -2.867223871205112E+01, -8.912102470741850E+00,  5.857837768735608E+00
2443096.500000000, A.D. 1976-Nov-14 00:00:00.0000, -2.856348743920524E+01, -9.212925126552719E+00,  5.731052450883596E+00
2443196.500000000, A.D. 1977-Feb-22 00:00:00.0000, -2.845186015208409E+01, -9.512903642596775E+00,  5.603664502290854E+00
2443296.500000000, A.D. 1977-Jun-02 00:00:00.0000, -2.833730016307545E+01, -9.812006444092789E+00,  5.475604274096041E+00
2443396.500000000, A.D. 1977-Sep-10 00:00:00.0000, -2.821977078477194E+01, -1.011014422180630E+01,  5.346949765188048E+00
2443496.500000000, A.D. 1977-Dec-19 00:00:00.0000, -2.809932192922995E+01, -1.040735297022801E+01,  5.217711791397245E+00
2443596.500000000, A.D. 1978-Mar-29 00:00:00.0000, -2.797589824022328E+01, -1.070357302338024E+01,  5.087835371661305E+00
2443696.500000000, A.D. 1978-Jul-07 00:00:00.0000, -2.784946492356732E+01, -1.099873836726342E+01,  4.957400558556999E+00
2443796.500000000, A.D. 1978-Oct-15 00:00:00.0000, -2.772006529761697E+01, -1.129284896503357E+01,  4.826419419320309E+00
2443896.500000000, A.D. 1979-Jan-23 00:00:00.0000, -2.758766765996594E+01, -1.158584653822088E+01,  4.694841969682776E+00
2443996.500000000, A.D. 1979-May-03 00:00:00.0000, -2.745223026039628E+01, -1.187766912655626E+01,  4.562755798548555E+00
2444096.500000000, A.D. 1979-Aug-11 00:00:00.0000, -2.731381257349760E+01, -1.216831134285633E+01,  4.430162014054243E+00
2444196.500000000, A.D. 1979-Nov-19 00:00:00.0000, -2.717236439677406E+01, -1.245769902601073E+01,  4.297023662952148E+00
2444296.500000000, A.D. 1980-Feb-27 00:00:00.0000, -2.702788985415278E+01, -1.274577330371240E+01,  4.163436406290315E+00
2444396.500000000, A.D. 1980-Jun-06 00:00:00.0000, -2.688042586098965E+01, -1.303254666864245E+01,  4.029377735329371E+00
2444496.500000000, A.D. 1980-Sep-14 00:00:00.0000, -2.672992562585089E+01, -1.331790733713491E+01,  3.894838096792122E+00
2444596.500000000, A.D. 1980-Dec-23 00:00:00.0000, -2.657642213218693E+01, -1.360182297412229E+01,  3.759906626569999E+00
2444696.500000000, A.D. 1981-Apr-02 00:00:00.0000, -2.641994727761415E+01, -1.388429130197167E+01,  3.624552978177251E+00
2444796.500000000, A.D. 1981-Jul-11 00:00:00.0000, -2.626046163789017E+01, -1.416521383490893E+01,  3.488774977675712E+00
2444896.500000000, A.D. 1981-Oct-19 00:00:00.0000, -2.609799490237172E+01, -1.444454883401946E+01,  3.352667068749445E+00
2444996.500000000, A.D. 1982-Jan-27 00:00:00.0000, -2.593261020702852E+01, -1.472229438906626E+01,  3.216187234185775E+00
2445096.500000000, A.D. 1982-May-07 00:00:00.0000, -2.576424588227641E+01, -1.499836295846272E+01,  3.079341227129143E+00
2445196.500000000, A.D. 1982-Aug-15 00:00:00.0000, -2.559295854017408E+01, -1.527270906281008E+01,  2.942225989209987E+00
2445296.500000000, A.D. 1982-Nov-23 00:00:00.0000, -2.541879914594315E+01, -1.554533271918386E+01,  2.804786257936665E+00
2445396.500000000, A.D. 1983-Mar-03 00:00:00.0000, -2.524173026085093E+01, -1.581613539640430E+01,  2.667048799174389E+00
2445496.500000000, A.D. 1983-Jun-11 00:00:00.0000, -2.506181334850937E+01, -1.608511241998630E+01,  2.529088935020252E+00
2445596.500000000, A.D. 1983-Sep-19 00:00:00.0000, -2.487908106636923E+01, -1.635222925862826E+01,  2.390857083641319E+00
2445696.500000000, A.D. 1983-Dec-28 00:00:00.0000, -2.469352886690257E+01, -1.661740556982747E+01,  2.252388739858068E+00
2445796.500000000, A.D. 1984-Apr-06 00:00:00.0000, -2.450521240421821E+01, -1.688064780298775E+01,  2.113746968197987E+00
2445896.500000000, A.D. 1984-Jul-15 00:00:00.0000, -2.431416962776976E+01, -1.714192121023461E+01,  1.974876993693427E+00
2445996.500000000, A.D. 1984-Oct-23 00:00:00.0000, -2.412038375194282E+01, -1.740114635839389E+01,  1.835828408723995E+00
2446096.500000000, A.D. 1985-Jan-31 00:00:00.0000, -2.392395144546069E+01, -1.765833593108072E+01,  1.696654146835114E+00
2446196.500000000, A.D. 1985-May-11 00:00:00.0000, -2.372488154368018E+01, -1.791347749505642E+01,  1.557284521936181E+00
2446296.500000000, A.D. 1985-Aug-19 00:00:00.0000, -2.352316493457053E+01, -1.816647863769611E+01,  1.417790993628763E+00
2446396.500000000, A.D. 1985-Nov-27 00:00:00.0000, -2.331890710134441E+01, -1.841737809449210E+01,  1.278203630590274E+00
2446496.500000000, A.D. 1986-Mar-07 00:00:00.0000, -2.311210584904179E+01, -1.866614697760513E+01,  1.138458678307427E+00
2446596.500000000, A.D. 1986-Jun-15 00:00:00.0000, -2.290276288970357E+01, -1.891272919535894E+01,  9.986266474299871E-01
